variant,method,true,estimate,se,covered,rep,seed
Baseline,Admissible refinement,1.050181482802231,1.0473357083460404,0.09991749521703307,1,741,2305095736
Baseline,Oracle state,1.050181482802231,1.050322153977349,0.09306139327310199,1,741,2305095736
Positivity stress,Design erasure,1.0637535818409471,1.2927758028079366,0.09585087573112135,0,741,2305095736
Positivity stress,Admissible refinement,1.0637535818409471,1.062101676759892,0.09994358058528233,1,741,2305095736
Positivity stress,Oracle state,1.0637535818409471,1.0518827308309804,0.0984796540166014,1,741,2305095736
Outcome compression,Design erasure,1.0283498231264439,1.052841096042879,0.07945246667254535,1,741,2305095736
Outcome compression,Admissible refinement,1.0283498231264439,1.0300710027238469,0.08314904535379453,1,741,2305095736
Outcome compression,Oracle state,1.0283498231264439,1.0122894671273088,0.08061564987268299,1,741,2305095736
Nonclassical representation,Design erasure,1.0738118622694004,1.0819146296619906,0.09039957720311485,1,741,2305095736
Nonclassical representation,Admissible refinement,1.0738118622694004,1.0141853652286537,0.08830411143153699,1,741,2305095736
Nonclassical representation,Oracle state,1.0738118622694004,1.0100673369551203,0.08575693442442127,1,741,2305095736
Baseline,Design erasure,1.0764062855499519,1.0855319351349686,0.10004208248952744,1,742,3951004397
Baseline,Admissible refinement,1.0764062855499519,0.8361681678468558,0.10066031294216365,0,742,3951004397
Baseline,Oracle state,1.0764062855499519,0.8655938209576217,0.09430104303578835,0,742,3951004397
Positivity stress,Design erasure,1.0622944097672724,1.35140478113264,0.09957281691802229,0,742,3951004397
Positivity stress,Admissible refinement,1.0622944097672724,1.095370845853899,0.10140221742754998,1,742,3951004397
Positivity stress,Oracle state,1.0622944097672724,1.0773290160337534,0.09820819526617552,1,742,3951004397
Outcome compression,Design erasure,1.0873644032821286,1.2029892785873313,0.09173605179185877,1,742,3951004397
Outcome compression,Admissible refinement,1.0873644032821286,1.0821481325284426,0.09584307194998176,1,742,3951004397
Outcome compression,Oracle state,1.0873644032821286,1.0849383103941899,0.09491573185496863,1,742,3951004397
Nonclassical representation,Design erasure,1.0432154978111678,1.0217349807526275,0.08437165908658605,1,742,3951004397
Nonclassical representation,Admissible refinement,1.0432154978111678,0.9810959949489393,0.08439087078687826,1,742,3951004397
Nonclassical representation,Oracle state,1.0432154978111678,0.9893900873753593,0.07931666277259218,1,742,3951004397
Baseline,Design erasure,1.058329118381924,1.1986498176002869,0.08894520372182543,1,743,2285053064
Baseline,Admissible refinement,1.058329118381924,1.1172236239164843,0.09113859572838559,1,743,2285053064
Baseline,Oracle state,1.058329118381924,1.1107147866710636,0.08882030283486521,1,743,2285053064
Positivity stress,Design erasure,1.0843026639052813,1.3086989898914925,0.09941372286475181,0,743,2285053064
Positivity stress,Admissible refinement,1.0843026639052813,0.9832389130192533,0.10383952480629492,1,743,2285053064
Positivity stress,Oracle state,1.0843026639052813,0.990298335853791,0.10243578459167993,1,743,2285053064
Outcome compression,Design erasure,1.0800437294702274,1.023990563458772,0.08754255953720039,1,743,2285053064
Outcome compression,Admissible refinement,1.0800437294702274,0.9709250295847409,0.09006169185314183,1,743,2285053064
Outcome compression,Oracle state,1.0800437294702274,0.9717617813664665,0.08985081337631427,1,743,2285053064
Nonclassical representation,Design erasure,1.0439766810837123,1.0192441906796943,0.09030523691660824,1,743,2285053064
Nonclassical representation,Admissible refinement,1.0439766810837123,0.9394755797058296,0.09496979818567287,1,743,2285053064
Nonclassical representation,Oracle state,1.0439766810837123,0.9299625036058153,0.091186475905645,1,743,2285053064
Baseline,Design erasure,1.0494710583705968,1.0489106760731617,0.09732454529894524,1,744,4175212858
Baseline,Admissible refinement,1.0494710583705968,0.9121145499393501,0.09281823723237038,1,744,4175212858
Baseline,Oracle state,1.0494710583705968,0.919007834244909,0.08995187594345762,1,744,4175212858
Positivity stress,Design erasure,1.0597337973349785,1.2723801009828888,0.08769635007656656,0,744,4175212858
Positivity stress,Admissible refinement,1.0597337973349785,1.0851478334068385,0.08872263522772708,1,744,4175212858
Positivity stress,Oracle state,1.0597337973349785,1.102672170184525,0.08625377180054003,1,744,4175212858
Outcome compression,Design erasure,1.044810397922822,1.2041006350914927,0.08516495164568806,1,744,4175212858
Outcome compression,Admissible refinement,1.044810397922822,1.1422077375752309,0.08626356293851817,1,744,4175212858
Outcome compression,Oracle state,1.044810397922822,1.1407717098957737,0.0804031745948645,1,744,4175212858
Nonclassical representation,Design erasure,1.0708265508670805,1.2197950848567896,0.09434916066895906,1,744,4175212858
Nonclassical representation,Admissible refinement,1.0708265508670805,1.166230178295559,0.09409221951252014,1,744,4175212858
Nonclassical representation,Oracle state,1.0708265508670805,1.1664428974171266,0.09325890270610188,1,744,4175212858
Baseline,Design erasure,1.0690153037211092,1.2212209573592039,0.09096295635854292,1,745,1614620824
Baseline,Admissible refinement,1.0690153037211092,1.0805473724408845,0.08721223106426955,1,745,1614620824
Baseline,Oracle state,1.0690153037211092,1.0660399032510708,0.08440562997962561,1,745,1614620824
Positivity stress,Design erasure,1.0753442845566203,1.2024741186371217,0.10214271946613314,1,745,1614620824
Positivity stress,Admissible refinement,1.0753442845566203,0.9123248099934279,0.10508863291621251,1,745,1614620824
Positivity stress,Oracle state,1.0753442845566203,0.934275379190857,0.10214592720181019,1,745,1614620824
Outcome compression,Design erasure,1.0725413758136748,1.2981758198429012,0.09627025697280711,0,745,1614620824
Outcome compression,Admissible refinement,1.0725413758136748,1.250750382262592,0.09658714321962682,1,745,1614620824
Outcome compression,Oracle state,1.0725413758136748,1.293466836457649,0.09800182290341795,0,745,1614620824
Nonclassical representation,Design erasure,1.0620848610728602,1.080082115091164,0.08817922540267145,1,745,1614620824
Nonclassical representation,Admissible refinement,1.0620848610728602,1.0349965085160076,0.0901127787803363,1,745,1614620824
Nonclassical representation,Oracle state,1.0620848610728602,1.0370285947808686,0.08861492050104205,1,745,1614620824
Baseline,Design erasure,1.0842172536259989,1.2393701654798344,0.08433441639551267,1,746,2646299668
Baseline,Admissible refinement,1.0842172536259989,1.124954431363086,0.08207780162086462,1,746,2646299668
Baseline,Oracle state,1.0842172536259989,1.1453730852982646,0.0796579337337776,1,746,2646299668
Positivity stress,Design erasure,1.0455678735126597,1.1388066032113668,0.09297444816824316,1,746,2646299668
Positivity stress,Admissible refinement,1.0455678735126597,0.8561600753334344,0.09515365066672125,0,746,2646299668
Positivity stress,Oracle state,1.0455678735126597,0.841006810638254,0.09078517529840992,0,746,2646299668
Outcome compression,Design erasure,1.0838696839715347,1.0885915531022776,0.08538500512658234,1,746,2646299668
Outcome compression,Admissible refinement,1.0838696839715347,1.0352574328917363,0.08520303930248872,1,746,2646299668
Outcome compression,Oracle state,1.0838696839715347,1.032253739898367,0.08357459875162754,1,746,2646299668
Nonclassical representation,Design erasure,1.042201802707617,0.9617730535062973,0.09123497010427455,1,746,2646299668
Nonclassical representation,Admissible refinement,1.042201802707617,0.9095540020660331,0.08974505388290603,1,746,2646299668
Nonclassical representation,Oracle state,1.042201802707617,0.8942184004874891,0.09324353755566239,1,746,2646299668
Baseline,Design erasure,1.0734990986310526,1.1527216529047384,0.09230048362285277,1,747,1895463499
Baseline,Admissible refinement,1.0734990986310526,0.995687591505025,0.0947387239870555,1,747,1895463499
Baseline,Oracle state,1.0734990986310526,0.9829641494433686,0.09181301788663053,1,747,1895463499
Positivity stress,Design erasure,1.033927771887627,1.282815117932541,0.1003017384346064,0,747,1895463499
Positivity stress,Admissible refinement,1.033927771887627,1.0216585418456157,0.10821025216200851,1,747,1895463499
Positivity stress,Oracle state,1.033927771887627,1.0149899039472245,0.10856917842710695,1,747,1895463499
Outcome compression,Design erasure,1.0429340920668952,1.30796621427322,0.08637871598271675,0,747,1895463499
Outcome compression,Admissible refinement,1.0429340920668952,1.2359171573947891,0.08707435108685951,0,747,1895463499
Outcome compression,Oracle state,1.0429340920668952,1.270323408093927,0.0859850432274427,0,747,1895463499
Nonclassical representation,Design erasure,1.0778241430153064,1.0424245033143404,0.08410288501751734,1,747,1895463499
Nonclassical representation,Admissible refinement,1.0778241430153064,0.9988717206526624,0.08491752285819516,1,747,1895463499
Nonclassical representation,Oracle state,1.0778241430153064,0.9955729508212744,0.08215152285651257,1,747,1895463499
Baseline,Design erasure,1.081784795734634,1.1860714274684643,0.10110453629113803,1,748,3105817982
Baseline,Admissible refinement,1.081784795734634,1.0041294522996254,0.10342880098665702,1,748,3105817982
Baseline,Oracle state,1.081784795734634,0.9880926643867163,0.10310733407445664,1,748,3105817982
Positivity stress,Design erasure,1.045243602782648,1.3828757196863344,0.1035443183154589,0,748,3105817982
Positivity stress,Admissible refinement,1.045243602782648,1.1490771956061672,0.10792914285296544,1,748,3105817982
Positivity stress,Oracle state,1.045243602782648,1.125290531228519,0.10856251088000182,1,748,3105817982
Outcome compression,Design erasure,1.0379551573743429,0.9434668180565833,0.09918767899241636,1,748,3105817982
Outcome compression,Admissible refinement,1.0379551573743429,0.9050724811046971,0.09959726742739262,1,748,3105817982
Outcome compression,Oracle state,1.0379551573743429,0.9340943988516484,0.09763778520378599,1,748,3105817982
Nonclassical representation,Design erasure,1.0995650097293728,1.026874509537535,0.10234296562138671,1,748,3105817982
Nonclassical representation,Admissible refinement,1.0995650097293728,0.991149096487796,0.10464615793535316,1,748,3105817982
Nonclassical representation,Oracle state,1.0995650097293728,0.9833905597694074,0.10000338747454383,1,748,3105817982
Baseline,Design erasure,1.0432045911281764,1.0717447807202525,0.08927167532052654,1,749,3495019173
Baseline,Admissible refinement,1.0432045911281764,0.9628158471797769,0.08882644797091412,1,749,3495019173
Baseline,Oracle state,1.0432045911281764,0.9460422617402849,0.08605175670624711,1,749,3495019173
Positivity stress,Design erasure,1.0191731759017866,1.0535625605730046,0.08094077881104463,1,749,3495019173
Positivity stress,Admissible refinement,1.0191731759017866,0.8702005147949143,0.08726075916380849,1,749,3495019173
Positivity stress,Oracle state,1.0191731759017866,0.8889731817301096,0.08560781254025474,1,749,3495019173
Outcome compression,Design erasure,1.0699078166986116,1.1694955324432428,0.0815076132773463,1,749,3495019173
Outcome compression,Admissible refinement,1.0699078166986116,1.0815274775885495,0.08375784907907469,1,749,3495019173
Outcome compression,Oracle state,1.0699078166986116,1.0959016687690608,0.08328421773655885,1,749,3495019173
Nonclassical representation,Design erasure,1.0277369052360181,1.1095259589603037,0.09173650459403036,1,749,3495019173
Nonclassical representation,Admissible refinement,1.0277369052360181,1.079114947571725,0.09257247817219733,1,749,3495019173
Nonclassical representation,Oracle state,1.0277369052360181,1.0513064554493623,0.08973534172743942,1,749,3495019173
Baseline,Design erasure,1.088368592758046,1.0648629224914683,0.08757806417034578,1,750,3967078370
Baseline,Admissible refinement,1.088368592758046,0.9065060830389092,0.08076149269774775,0,750,3967078370
Baseline,Oracle state,1.088368592758046,0.9332164866075215,0.07982606288770144,1,750,3967078370
Positivity stress,Design erasure,1.1232043685104143,1.2337467183558177,0.10803045609792816,1,750,3967078370
Positivity stress,Admissible refinement,1.1232043685104143,0.9906387703178938,0.11251650924694903,1,750,3967078370
Positivity stress,Oracle state,1.1232043685104143,1.0141611750028676,0.11179226563341149,1,750,3967078370
Outcome compression,Design erasure,1.053856343986146,1.1312106171881742,0.08744393257369615,1,750,3967078370
Outcome compression,Admissible refinement,1.053856343986146,1.0776537718279369,0.08933776983011858,1,750,3967078370
Outcome compression,Oracle state,1.053856343986146,1.0388319297419368,0.09060551365128136,1,750,3967078370
Nonclassical representation,Design erasure,1.0535986967069009,1.0120656363311262,0.08382923628621243,1,750,3967078370
Nonclassical representation,Admissible refinement,1.0535986967069009,0.9905296426483813,0.08286978707422382,1,750,3967078370
Nonclassical representation,Oracle state,1.0535986967069009,0.9770855753171998,0.07870309999374729,1,750,3967078370
Baseline,Design erasure,1.0645610716938971,1.2227832467383777,0.08737218768401146,1,751,2444294733
Baseline,Admissible refinement,1.0645610716938971,1.077864127783891,0.08398929245892467,1,751,2444294733
Baseline,Oracle state,1.0645610716938971,1.1027222027555208,0.08355594575474559,1,751,2444294733
Positivity stress,Design erasure,1.070905445691086,1.2163373126076038,0.10649688591137237,1,751,2444294733
Positivity stress,Admissible refinement,1.070905445691086,1.0294707532045635,0.10864829310672902,1,751,2444294733
Positivity stress,Oracle state,1.070905445691086,1.030249390979656,0.1097653426891761,1,751,2444294733
Outcome compression,Design erasure,1.0361371639701111,1.0903215202392877,0.08497809225400262,1,751,2444294733
Outcome compression,Admissible refinement,1.0361371639701111,1.014108634013395,0.08129375760853051,1,751,2444294733
